gspc_open,gspc_close,xin9_open,xin9_close,pearson_coef,p-value
10,12,5,4,0.37707417481356076,7.937060426374368e-15
10,12,6,4,0.3715105074264178,2.0906744518741456e-14
10,12,7,4,0.3751503054617556,1.1117917083182728e-14
10,12,8,4,0.34356180551194226,2.060694371480916e-12
10,12,9,4,0.3535246230796165,4.223816648124374e-13
10,12,10,4,0.3786398428987641,6.023228319715272e-15
10,12,11,4,0.40136281945670055,9.258834991208109e-17
10,12,12,4,0.3971492528389274,2.058041196508042e-16
10,12,13,4,0.36373122158918303,7.852151181875981e-14
10,12,14,4,0.3366775486019785,5.9638275397949095e-12
10,12,15,4,0.30875997367160096,3.4100076480645225e-10
10,12,16,4,0.27127873549967024,2.177033568944707e-07
10,12,17,4,0.2718472170222319,0.0014252160134350738
10,12,20,4,0.38583395896554346,8.12618321201389e-06
10,12,21,4,0.2910083068816253,3.6157393502454977e-09
10,12,22,4,0.23347449609637236,2.6470863366089235e-06
10,12,23,4,0.238229350861649,1.6273465212151296e-06
10,12,6,5,0.4145731610787342,7.022574627364409e-18
10,12,7,5,0.418226768767538,3.3717899783718648e-18
10,12,8,5,0.3884403682390484,1.0349869274476443e-15
10,12,9,5,0.3986361130671065,1.5545564156619676e-16
10,12,10,5,0.4234546829888046,1.1617542611751194e-18
10,12,11,5,0.44361404494753715,1.5977684919119773e-20
10,12,12,5,0.44092381893522675,2.878637836668182e-20
10,12,13,5,0.4097181638570079,1.836209560511342e-17
10,12,14,5,0.3827941251099949,2.875638641990867e-15
10,12,15,5,0.3559687975223216,2.8385687412529313e-13
10,12,16,5,0.32156216518811753,5.86443083136435e-10
10,12,17,5,0.33162861557840834,8.525376292972128e-05
10,12,20,5,0.41779041551404317,1.1304355443721056e-06
10,12,21,5,0.34437238629030464,1.8151811390281344e-12
10,12,22,5,0.2999795198430914,1.118594689703269e-09
10,12,23,5,0.3073133116643352,4.1585615705088316e-10
10,12,7,6,0.43690502202912107,6.869300941544334e-20
10,12,8,6,0.4083318565407317,2.4091998821565083e-17
10,12,9,6,0.41638274036962075,4.888403318053201e-18
10,12,10,6,0.4413685133493183,2.6126482285466647e-20
10,12,11,6,0.45986090229889437,4.076235483730659e-22
10,12,12,6,0.4566511855285475,8.54711018772069e-22
10,12,13,6,0.4270553742369645,5.516725748444979e-19
10,12,14,6,0.39893649681897514,1.4686410674157476e-16
10,12,15,6,0.37275613703730837,1.6858343374932877e-14
10,12,16,6,0.3379835421304742,6.586631672341871e-11
10,12,17,6,0.35082596606567074,3.0232370655783225e-05
10,12,20,6,0.42235876064992706,8.382917555174873e-07
10,12,21,6,0.36673989515209193,4.726738406571231e-14
10,12,22,6,0.32662888374564375,2.6846796114377024e-11
10,12,23,6,0.33502499794034146,7.666865770350901e-12
10,12,8,7,0.4244365902921541,9.490699745433348e-19
10,12,9,7,0.4313000224832877,2.2667275086014254e-19
10,12,10,7,0.45630358183341024,9.256352516836846e-22
10,12,11,7,0.47278525452243053,1.907816933681485e-23
10,12,12,7,0.46748621287163705,6.801002754729296e-23
10,12,13,7,0.4384365597623311,4.938054005198939e-20
10,12,14,7,0.4097812635290962,1.8135957498117113e-17
10,12,15,7,0.3846094607807079,2.0748201764444615e-15
10,12,16,7,0.3507789230050497,1.0937411564618561e-11
10,12,17,7,0.3649611818720385,1.348269800645003e-05
10,12,20,7,0.42928829675372754,5.281457537314613e-07
10,12,21,7,0.37878296438415054,5.8727716808523104e-15
10,12,22,7,0.3412203799880537,2.966615962899762e-12
10,12,23,7,0.3502720205209433,7.130208188614694e-13
10,12,9,8,0.4631300175756051,1.9021197749219302e-22
10,12,10,8,0.48872218630361,3.640294394342684e-25
10,12,11,8,0.504269788249992,6.231680747157058e-27
10,12,12,8,0.4974854603533959,3.772057679912381e-26
10,12,13,8,0.4703142245904633,3.460645634024899e-23
10,12,14,8,0.4422581138049861,2.151110482182533e-20
10,12,15,8,0.41736604011998374,4.011220222584551e-18
10,12,16,8,0.3849910953601557,5.941813757127789e-14
10,12,17,8,0.40236366655651484,1.313884329275206e-06
10,12,20,8,0.4511219086383162,1.1497899682112546e-07
10,12,21,8,0.41406884261503674,7.765574990721667e-18
10,12,22,8,0.3869408146570903,1.3603071345697339e-15
10,12,23,8,0.3950201801379733,3.068075789811286e-16
10,12,10,9,0.5299412022068631,4.697085799274236e-30
10,12,11,9,0.5456570372406504,4.2106056094654306e-32
10,12,12,9,0.5398212257018946,2.495890319217482e-31
10,12,13,9,0.51291734336408,5.917921331348387e-28
10,12,14,9,0.4860134418980776,7.240481865251444e-25
10,12,15,9,0.4624035880445984,2.2547690872743386e-22
10,12,16,9,0.4340888795334943,1.063469024196335e-17
10,12,17,9,0.4493585764560461,4.577951970065091e-08
10,12,20,9,0.514592101758587,7.09165273819025e-10
10,12,21,9,0.4721831089943905,2.206742006163001e-23
10,12,22,9,0.4555226894613147,1.1068039834974422e-21
10,12,23,9,0.46906526057669257,4.6674301121512934e-23
10,13,1,0,0.2929509632731957,2.8142083908097015e-09
10,13,2,0,0.30859549963927874,3.488011650035471e-10
10,13,3,0,0.3215467751187528,5.627478504224241e-11
10,13,4,0,0.33402829774910375,8.392302031863696e-12
10,13,5,0,0.30628945987957673,4.5471610627751664e-10
10,13,6,0,0.3022514611195223,7.861358682768422e-10
10,13,7,0,0.3086429993816736,3.2921333678089697e-10
10,13,8,0,0.2752649056349144,2.469762608554934e-08
10,13,9,0,0.2831776641606604,9.331953459171907e-09
10,13,10,0,0.29353604935871797,2.4907219329421205e-09
10,13,11,0,0.3202268270562081,6.438636079866478e-11
10,13,12,0,0.31606741681598083,1.166247148158033e-10
10,13,13,0,0.3042250443072854,6.022107568576118e-10
10,13,14,0,0.279933517706676,1.3959834700446824e-08
10,13,15,0,0.24038118761398153,1.261715439625422e-06
10,13,16,0,0.18650808240445246,0.0004112850593976298
10,13,17,0,0.15962205879380706,0.06441881931839137
10,13,20,0,0.2925054608270937,0.0008466582510194396
10,13,21,0,0.15921235018169974,0.0014595664182153296
10,13,22,0,0.06201120873524009,0.21762971778730283
10,13,23,0,0.029930497094084487,0.552101704102489
10,13,2,1,0.338729835478362,4.35647417812753e-12
10,13,3,1,0.35083139718502393,6.519000889459947e-13
10,13,4,1,0.36343598156898804,7.677153748427372e-14
10,13,5,1,0.3371325263764624,5.231736954454054e-12
10,13,6,1,0.33344258867205645,9.169534109790468e-12
10,13,7,1,0.3395510470503558,3.6069940214114103e-12
10,13,8,1,0.30458894241765516,5.732066215818948e-10
10,13,9,1,0.30988059165657,2.7747269360202205e-10
10,13,10,1,0.3193118948791204,7.34321767566436e-11
10,13,11,1,0.34223424368731015,2.378593736726094e-12
10,13,12,1,0.33595160777051175,6.266044283011251e-12
10,13,13,1,0.3271867480328349,2.334145764021925e-11
10,13,14,1,0.3018429148104982,8.305199567101603e-10
10,13,15,1,0.2642929322997011,9.055488141575652e-08
10,13,16,1,0.20859470775619557,7.494631435450827e-05
10,13,17,1,0.202087707844453,0.01874727622389897
10,13,20,1,0.3283994192457538,0.00016365682013711472
10,13,21,1,0.1932686501112608,0.00010649055570780305
10,13,22,1,0.12559119077165776,0.012265240303602085
10,13,23,1,0.11131441909163799,0.026566614827295207
10,13,3,2,0.3575969614172893,2.1741644830710323e-13
10,13,4,2,0.36730411133917246,3.9899174003756546e-14
10,13,5,2,0.3474817604176902,1.0414156540707377e-12
10,13,6,2,0.3438802331920569,1.838783967428047e-12
10,13,7,2,0.3498854235094861,7.096893389308399e-13
10,13,8,2,0.31948981593521153,7.158122347168447e-11
10,13,9,2,0.32523667611481,3.1098184227578e-11
10,13,10,2,0.334274844883451,8.084716823309363e-12
10,13,11,2,0.3524336518793395,4.709096323247267e-13
10,13,12,2,0.3472389062356867,1.082363294373066e-12
10,13,13,2,0.3390281703840343,3.910034138782272e-12
10,13,14,2,0.3141262312187393,1.5340457966641007e-10
10,13,15,2,0.27885433808700316,1.5942861818155987e-08
10,13,16,2,0.22920857255424906,1.2911937102774008e-05
10,13,17,2,0.2586347706053357,0.0024550351261557937
10,13,20,2,0.3139731829790426,0.00032482207661152187
10,13,21,2,0.2202088085379563,9.499222300486358e-06
10,13,22,2,0.16402058180001733,0.0010379870073857456
10,13,23,2,0.15123971697983157,0.002516706487417217
10,13,4,3,0.3779102826062414,6.33505161115719e-15
10,13,5,3,0.3588787542616956,1.6412789795557475e-13
10,13,6,3,0.35447843691586034,3.379355366814796e-13
10,13,7,3,0.3599588825135531,1.3722948314448187e-13
10,13,8,3,0.32955955000863135,1.6417439839493394e-11
10,13,9,3,0.33465951973011393,7.626660806903417e-12
10,13,10,3,0.3441535394952365,1.7615904925155006e-12
10,13,11,3,0.3598065795963198,1.4074281985810542e-13
10,13,12,3,0.3529284162723737,4.3467540134009034e-13
10,13,13,3,0.3456597045600544,1.3897396109567803e-12
10,13,14,3,0.3201239456694627,6.534666227143415e-11
10,13,15,3,0.2861851585732216,6.394526342014346e-09
10,13,16,3,0.2365921413025094,6.601401123184582e-06
10,13,17,3,0.25135744060437676,0.0032745395244848617
10,13,20,3,0.3053030946445479,0.00048249760662582506
10,13,21,3,0.22937493391229938,3.882779107015169e-06
10,13,22,3,0.17622291439322343,0.0004190416820497704
10,13,23,3,0.16358209035983876,0.001071172145273597
10,13,5,4,0.39363199739781857,3.974300594716006e-16
10,13,6,4,0.389267393126629,8.896288847253104e-16
10,13,7,4,0.39502341316274603,3.066222757508939e-16
10,13,8,4,0.36524294924044,6.088670979989398e-14
10,13,9,4,0.3707075996146415,2.400617675080088e-14
10,13,10,4,0.3827527032956261,2.897067011073083e-15
10,13,11,4,0.39830358220712736,1.6554287265258419e-16
10,13,12,4,0.3916049414144451,5.786731856860527e-16
10,13,13,4,0.38487594647689927,1.9774122746255245e-15
10,13,14,4,0.35926768316370605,1.6510775691117404e-13
10,13,15,4,0.3261734334356014,2.8704037961405597e-11
10,13,16,4,0.27754025722211145,1.1079877690751927e-07
10,13,17,4,0.27208064859120096,0.0014112419005604627
10,13,20,4,0.381441968294091,1.049090292138393e-05
10,13,21,4,0.2782913485611914,1.7806835574725588e-08
10,13,22,4,0.23649946576807562,1.944748868076422e-06
10,13,23,4,0.22826470851728292,4.458593924690003e-06
10,13,6,5,0.4330614735196571,1.5613288264847926e-19
10,13,7,5,0.4388059876888884,4.5589760141613034e-20
10,13,8,5,0.4108871929152714,1.458917805142447e-17
10,13,9,5,0.41663017002495073,4.651369046771071e-18
10,13,10,5,0.4284956793686285,4.085236662729064e-19
10,13,11,5,0.4415733472425991,2.49841924209084e-20
10,13,12,5,0.43643033282912463,7.606722443233171e-20
10,13,13,5,0.43161146438785325,2.1224708652535107e-19
10,13,14,5,0.40611247797892563,3.711617550408086e-17
10,13,15,5,0.3741978098086777,1.3125884743331604e-14
10,13,16,5,0.32910562859354225,2.1829946419196506e-10
10,13,17,5,0.3348938407469864,7.181249391038513e-05
10,13,20,5,0.4147007971251161,1.380348337225483e-06
10,13,21,5,0.3332710228132035,9.992979626668096e-12
10,13,22,5,0.30438689227635457,6.192358427425149e-10
10,13,23,5,0.29950808897185255,1.1909349208093006e-09
10,13,7,6,0.45013668443327226,3.750627634121583e-21
10,13,8,6,0.42340846707839336,1.1728446289255078e-18
10,13,9,6,0.42695269791423146,5.635832556337584e-19
10,13,10,6,0.4389422479715446,4.4265159791383236e-20
10,13,11,6,0.45055374732012476,3.4150443053079126e-21
10,13,12,6,0.44489996962118666,1.2036417766799191e-20
10,13,13,6,0.44108998153380924,2.7762661208753743e-20
10,13,14,6,0.41433978774112634,7.357278134459785e-18
10,13,15,6,0.38310641962035547,2.7190106467704676e-15
10,13,16,6,0.33747664307542946,7.060350480454405e-11
10,13,17,6,0.3405046642964927,5.32349318378046e-05
10,13,20,6,0.41881832997697327,1.0572911371995317e-06
10,13,21,6,0.3466448589943903,1.2694388001030854e-12
10,13,22,6,0.31969974585387056,7.339182316863809e-11
10,13,23,6,0.315507090684708,1.3321050864263784e-10
10,13,8,7,0.4369772252015397,6.763483179435252e-20
10,13,9,7,0.4392895084372245,4.1058358253096536e-20
10,13,10,7,0.4511961045633701,2.9552155785096633e-21
10,13,11,7,0.4608707165271883,3.223948889376832e-22
10,13,12,7,0.4531869814591124,1.8840047034624454e-21
10,13,13,7,0.4496772853890485,4.157947874592883e-21
10,13,14,7,0.4223814225003854,1.44801304185789e-18
10,13,15,7,0.39219197293861213,5.191518588408605e-16
10,13,16,7,0.34742754261962006,1.764362635591791e-11
10,13,17,7,0.34778770321436875,3.578492587744211e-05
10,13,20,7,0.428291183462749,5.648075303797008e-07
10,13,21,7,0.355712256410729,2.9599615717735707e-13
10,13,22,7,0.33046973076385394,1.520456637287609e-11
10,13,23,7,0.32695957797230296,2.5572254739124226e-11
10,13,9,8,0.4670881091396606,7.47582166170248e-23
10,13,10,8,0.47961570034385687,3.5861631823318e-24
10,13,11,8,0.48850563430994043,3.846880237167867e-25
10,13,12,8,0.4794187528754052,3.7652138591914104e-24
10,13,13,8,0.47733779342713223,6.28822944644808e-24
10,13,14,8,0.45067060492966154,3.326445095939717e-21
10,13,15,8,0.4207771569181531,2.0096572207736644e-18
10,13,16,8,0.37775641629241397,1.8856045733240942e-13
10,13,17,8,0.37794719116138353,6.20441603637105e-06
10,13,20,8,0.44835094564030975,1.403583058154953e-07
10,13,21,8,0.3867148732551454,1.417325257956815e-15
10,13,22,8,0.3705631016065357,2.4609906667952204e-14
10,13,23,8,0.366336181508629,5.061433804032693e-14
10,13,10,9,0.5265056574898005,1.2743889733259068e-29
10,13,11,9,0.5355352849958883,9.022153065873822e-31
10,13,12,9,0.5273859971955344,9.878662611539628e-30
10,13,13,9,0.5254373221875479,1.7341689037867364e-29
10,13,14,9,0.49989765629553506,1.997767416296208e-26
10,13,15,9,0.4713934865884617,2.669677829753674e-23
10,13,16,9,0.43291247876319233,1.3300586045280629e-17
10,13,17,9,0.43558947844387597,1.2909316345786216e-07
10,13,20,9,0.5061870762672939,1.4788141863672509e-09
10,13,21,9,0.45163898320932794,2.6742911947234917e-21
10,13,22,9,0.44737785570246535,6.94984050758251e-21
10,13,23,9,0.44906426447365183,4.7700314361850005e-21
10,14,1,0,0.22984530674073375,5.3541245795613995e-06
10,14,2,0,0.248854625214126,7.870886694638215e-07
10,14,3,0,0.26838299358539547,9.276484293557107e-08
10,14,4,0,0.2830765210567292,1.5829017031224094e-08
10,14,5,0,0.25921447209085396,2.4954406301895937e-07
10,14,6,0,0.2578580102668877,2.895911682794163e-07
10,14,7,0,0.2673539325110991,1.0036337111841467e-07
10,14,8,0,0.2297191335282433,5.268531205478489e-06
10,14,9,0,0.2456651097241228,1.062999852441752e-06
10,14,10,0,0.2532191509209439,4.787239634340529e-07
10,14,11,0,0.29132556192365944,5.730153627901504e-09
10,14,12,0,0.29003717604078133,6.7302327470089905e-09
10,14,13,0,0.2826947177648741,1.6578098015951992e-08
10,14,14,0,0.29016824066492614,6.621234649457457e-09
10,14,15,0,0.24695772900702195,9.290505248111149e-07
10,14,16,0,0.19869136544462648,0.00020382124919300065
10,14,17,0,0.1670569140963077,0.054613669022791474
10,14,20,0,0.2866928005588465,0.001432179621229827
10,14,21,0,0.14074388781535885,0.005667937593742711
10,14,22,0,0.054381250509882545,0.2871677512124856
10,14,23,0,0.0276511260890226,0.5885809710601078
10,14,2,1,0.2946796138508413,3.934678492329538e-09
10,14,3,1,0.3138994444648957,3.158410082758357e-10
10,14,4,1,0.32873922186488114,3.73884841468135e-11
10,14,5,1,0.3060234041733639,8.63253522305019e-10
10,14,6,1,0.30495995854207025,9.935163225676967e-10
10,14,7,1,0.31422795307478735,2.863708172468058e-10
10,14,8,1,0.2750902217764129,4.1040659665306605e-08
10,14,9,1,0.28874859033833006,7.898690449436432e-09
10,14,10,1,0.29622756648042003,3.084182031254671e-09
10,14,11,1,0.33062843197260194,2.8452676288372012e-11
10,14,12,1,0.3273706997824703,4.551475733421797e-11
10,14,13,1,0.3231763483488951,8.26586650132668e-11
10,14,14,1,0.32841008638166685,3.92030053175967e-11
10,14,15,1,0.2876441285396729,9.05457696358353e-09
10,14,16,1,0.23779135417666805,8.008539397808649e-06
10,14,17,1,0.23989003119838273,0.005416449710259017
10,14,20,1,0.32386883795475807,0.0002903581659008899
10,14,21,1,0.19906108757029087,8.403677588524938e-05
10,14,22,1,0.15355599492453145,0.0025183638161872003
10,14,23,1,0.15603695674336385,0.002136724856527913
10,14,3,2,0.33412036011209634,1.815417400517387e-11
10,14,4,2,0.3460642288073033,2.8447122121596386e-12
10,14,5,2,0.32925265295187184,3.472023239715326e-11
10,14,6,2,0.3280366748941922,4.136562862792484e-11
10,14,7,2,0.3369808095681147,1.1201341118604784e-11
10,14,8,2,0.30259561856881734,1.3551839700011016e-09
10,14,9,2,0.316178940991516,2.191766058479737e-10
10,14,10,2,0.32378101973446716,7.588849920441046e-11
10,14,11,2,0.35259020676027064,1.0335647817382737e-12
10,14,12,2,0.35030696886106766,1.4768406206848701e-12
10,14,13,2,0.3465623458863354,2.635328109075632e-12
10,14,14,2,0.349647317442809,1.6363674263206005e-12
10,14,15,2,0.3114551574262176,4.17382840981991e-10
10,14,16,2,0.26835574060057354,4.20357722747352e-07
10,14,17,2,0.30851187799935276,0.000302804829984664
10,14,20,2,0.3103963139316872,0.0005304085467989429
10,14,21,2,0.23988790000619478,1.9231532653594146e-06
10,14,22,2,0.20566018103183367,4.787485674019686e-05
10,14,23,2,0.2045328726816713,5.277257091848001e-05
10,14,4,3,0.3676948793469687,9.05793003365872e-14
10,14,5,3,0.35167035992128953,1.193799601784848e-12
10,14,6,3,0.34959116155969827,1.6507005803308617e-12
10,14,7,3,0.357969507800945,4.407513148975791e-13
10,14,8,3,0.3236935279823488,7.683356389125233e-11
10,14,9,3,0.3364823115209498,1.206084825701833e-11
10,14,10,3,0.3449436784973562,3.3768933548580088e-12
10,14,11,3,0.3707095390699071,5.485991940085516e-14
10,14,12,3,0.3666166971212979,1.0823392572801464e-13
10,14,13,3,0.36385451219199305,1.7028141994397455e-13
10,14,14,3,0.3650053666527785,1.4105862474891382e-13
10,14,15,3,0.3283553824218931,3.951279179338306e-11
10,14,16,3,0.2856716233761669,6.67169079915292e-08
10,14,17,3,0.3162946933391136,0.00020812722465874775
10,14,20,3,0.30429443576917536,0.0006904693647526351
10,14,21,3,0.26146747521837954,1.9452653136807692e-07
10,14,22,3,0.23060156720592487,4.836003849524129e-06
10,14,23,3,0.22852281573303565,5.914132542570397e-06
10,14,5,4,0.3842249896651136,5.886087362303712e-15
10,14,6,4,0.3821800656785305,8.403240493156308e-15
10,14,7,4,0.3908008041811293,1.841780064042225e-15
10,14,8,4,0.3571763118678266,5.362882985000284e-13
10,14,9,4,0.37025612396917784,6.378545160632789e-14
10,14,10,4,0.3812771859234913,9.825876463674462e-15
10,14,11,4,0.4068304262027844,9.705584660930894e-17
10,14,12,4,0.40287122758214466,2.0379469029948007e-16
10,14,13,4,0.4006228500501816,3.092047958152405e-16
10,14,14,4,0.4015033677248605,2.6272713850329406e-16
10,14,15,4,0.3657281651130785,1.3477422601692297e-13
10,14,16,4,0.3241090162844126,7.440862346920471e-10
10,14,17,4,0.3366186110394123,7.442317132276322e-05
10,14,20,4,0.37903839970207404,1.962474021646929e-05
10,14,21,4,0.3063564631280197,8.687892110198858e-10
10,14,22,4,0.28449137431079846,1.3920050851207457e-08
10,14,23,4,0.2850369879264141,1.3025812684973095e-08
10,14,6,5,0.42950235208705245,1.1418056675954358e-18
10,14,7,5,0.43809415241288685,1.9388077570529283e-19
10,14,8,5,0.40641943993013996,1.0487325096980994e-16
10,14,9,5,0.4197276897967676,8.079172477292112e-18
10,14,10,5,0.4306688732777334,9.001660336832886e-19
10,14,11,5,0.45343207728886875,7.199005809440122e-21
10,14,12,5,0.4510488642031798,1.2141796992876345e-20
10,14,13,5,0.45082243028625757,1.2757309874556665e-20
10,14,14,5,0.45150081282667726,1.099942370996271e-20
10,14,15,5,0.41706727368454377,1.3611438095938921e-17
10,14,16,5,0.37886277045646616,3.4839036937197737e-13
10,14,17,5,0.40148258604380477,1.6719753848380232e-06
10,14,20,5,0.42234783382779295,1.54788379578038e-06
10,14,21,5,0.3646057150815286,1.6194064169229486e-13
10,14,22,5,0.3552689443294477,7.256699484588932e-13
10,14,23,5,0.3582334714018939,4.53129663854987e-13
10,14,7,6,0.4561206251804961,3.972186342308196e-21
10,14,8,6,0.42571503612425887,2.455447389767704e-18
10,14,9,6,0.436686542411305,2.6013598727278395e-19
10,14,10,6,0.4479771896890933,2.367305685664516e-20
10,14,11,6,0.46894468030448494,2.164276870873068e-22
10,14,12,6,0.46599368673094377,4.2741496814525935e-22
10,14,13,6,0.4669132841747299,3.4598789242653744e-22
10,14,14,6,0.46562566323104376,4.650568066612091e-22
10,14,15,6,0.4319671771181427,6.901058439955121e-19
10,14,16,6,0.39312989938780435,3.675855453331943e-14
10,14,17,6,0.41469341146555094,6.95383099942773e-07
10,14,20,6,0.4295552910230429,9.789503385745468e-07
10,14,21,6,0.38573043658498896,4.5217285026522566e-15
10,14,22,6,0.37918533100681595,1.4090873803518411e-14
10,14,23,6,0.3828919326307829,7.425814161191979e-15
10,14,8,7,0.44359430389851234,6.066700480011636e-20
10,14,9,7,0.4533113204849135,7.39295396350709e-21
10,14,10,7,0.4646577249460341,5.803690004050158e-22
10,14,11,7,0.48348622185226264,6.861279338856107e-24
10,14,12,7,0.4783494475454639,2.366415284469477e-23
10,14,13,7,0.47962620466828465,1.7429870611809225e-23
10,14,14,7,0.47746423766962365,2.923048933300897e-23
10,14,15,7,0.4450329533323182,4.461199442236303e-20
10,14,16,7,0.40709854591095357,3.64983079233693e-15
10,14,17,7,0.42751645391855586,2.860944030052959e-07
10,14,20,7,0.4425219102658211,4.1785476269286836e-07
10,14,21,7,0.3993374365048086,3.918685048302314e-16
10,14,22,7,0.39479977230753904,8.970464225626199e-16
10,14,23,7,0.39925266929146375,3.980247508967586e-16
10,14,9,8,0.47840662520926336,2.3342951208548043e-23
10,14,10,8,0.4903330239529049,1.2748694098008045e-24
10,14,11,8,0.5082693713676922,1.2903882027478117e-26
10,14,12,8,0.501577109080153,7.392606037859879e-26
10,14,13,8,0.5042272761051112,3.720438450527962e-26
10,14,14,8,0.5024702462344329,5.869354226882739e-26
10,14,15,8,0.4702845016860721,1.5855611386148133e-22
10,14,16,8,0.4338648794695866,3.193112183456928e-17
10,14,17,8,0.45044218999691626,5.320876502619157e-08
10,14,20,8,0.46311156240961654,1.0035463034380772e-07
10,14,21,8,0.42568002379711467,2.4727792350220622e-18
10,14,22,8,0.4288237917415675,1.3106296158859558e-18
10,14,23,8,0.431139948017839,8.175342830222814e-19
10,14,10,9,0.5338482345918123,1.1312819680558184e-29
10,14,11,9,0.5518942998061429,5.427014554837264e-32
10,14,12,9,0.5461839758443479,3.0450491685004713e-31
10,14,13,9,0.5488225676102276,1.3780741186450796e-31
10,14,14,9,0.5481024773472822,1.712156487786431e-31
10,14,15,9,0.517426119983502,1.1116458907296236e-27
10,14,16,9,0.48499200730644254,1.071210643558386e-21
10,14,17,9,0.5025451019859918,7.106995306507438e-10
10,14,20,9,0.5205458064790203,1.1000673475601953e-09
10,14,21,9,0.48668599413373853,3.1394680686448783e-24
10,14,22,9,0.5007873359843344,9.060713083462312e-26
10,14,23,9,0.5090356646737348,1.0540100742953586e-26
10,15,1,0,0.20777340566586586,4.0765058391939105e-05
10,15,2,0,0.22990102999760437,5.325349604999402e-06
10,15,3,0,0.24346359921870236,1.377866384220005e-06
10,15,4,0,0.25715260583917127,3.1279155317595437e-07
10,15,5,0,0.24195320836673959,1.5584967582504383e-06
10,15,6,0,0.24260364318293903,1.4580750968779297e-06
10,15,7,0,0.24911853422366334,7.405125585867355e-07
10,15,8,0,0.2052829773905345,4.946376752119429e-05
10,15,9,0,0.22504168951439796,8.24972493371327e-06
10,15,10,0,0.23832934611336165,2.2510009319321155e-06
10,15,11,0,0.2791544876939301,2.53683954146855e-08
10,15,12,0,0.2852400865033503,1.2164368415562734e-08
10,15,13,0,0.2707109012376488,6.832009959163659e-08
10,15,14,0,0.2832732267217358,1.545597793359105e-08
10,15,15,0,0.2666486699871845,1.0873675308738149e-07
10,15,16,0,0.23396716130721004,1.1279353296376444e-05
10,15,17,0,0.24368685319150943,0.004705293390770859
10,15,20,0,0.2641939834033341,0.0034095143349745375
10,15,21,0,0.1603026267510201,0.001601860520505299
10,15,22,0,0.04899033305952749,0.33770492595109686
10,15,23,0,0.026391557121996978,0.6056827042924529
10,15,2,1,0.2812494763323599,2.0592241709734982e-08
10,15,3,1,0.2947370372856142,3.906200447268462e-09
10,15,4,1,0.3084174314456586,6.278154306919458e-10
10,15,5,1,0.29422052084089606,3.98020011843438e-09
10,15,6,1,0.2951401241252206,3.5420948267890535e-09
10,15,7,1,0.3014599991902993,1.5715417114172233e-09
10,15,8,1,0.25625432618569494,3.449320924520344e-07
10,15,9,1,0.2739230723243914,4.705276814330603e-08
10,15,10,1,0.2873306285380972,9.411470572401164e-09
10,15,11,1,0.3245654534505314,6.790588665360166e-11
10,15,12,1,0.3285150778448502,3.8615060324197585e-11
10,15,13,1,0.3174819278798448,1.8313104102248832e-10
10,15,14,1,0.32772019614999925,4.328919068010981e-11
10,15,15,1,0.3124104898360584,3.667394483450782e-10
10,15,16,1,0.2775351210638602,1.6095732984865817e-07
10,15,17,1,0.32045103481380754,0.00016964177940124612
10,15,20,1,0.3061495426499439,0.0006376506149357919
10,15,21,1,0.2250314263578035,8.25776023947776e-06
10,15,22,1,0.1611686626892034,0.001509549209796297
10,15,23,1,0.17172868990445608,0.0007149663938064196
10,15,3,2,0.3189168645910866,1.5857141711880044e-10
10,15,4,2,0.3296853427300586,3.261649709544013e-11
10,15,5,2,0.32054763223834837,1.1958379798648257e-10
10,15,6,2,0.32117095167346393,1.0959295225101336e-10
10,15,7,2,0.3273838487845421,4.5429042589189055e-11
10,15,8,2,0.2872675355141812,9.484925250181347e-09
10,15,9,2,0.30457677217838053,1.0449797845406807e-09
10,15,10,2,0.3178173128161431,1.7482983877900014e-10
10,15,11,2,0.3493175189156745,1.7223188805115687e-12
10,15,12,2,0.35369936048797224,8.681425853503745e-13
10,15,13,2,0.3437007530906206,4.081151967334354e-12
10,15,14,2,0.35139870218792807,1.2455991112177606e-12
10,15,15,2,0.33639093902782424,1.2225223872109068e-11
10,15,16,2,0.3069785184982304,5.802402577159955e-09
10,15,17,2,0.3836861648008643,5.143592520221603e-06
10,15,20,2,0.29410300384827437,0.001059313970396745
10,15,21,2,0.26584708343990004,1.1907180693356565e-07
10,15,22,2,0.21574665791371436,1.9557800588348947e-05
10,15,23,2,0.2198757486339654,1.3389654034745902e-05
10,15,4,3,0.3569974315921322,5.147553539244295e-13
10,15,5,3,0.348535948872853,1.944007211757564e-12
10,15,6,3,0.348255853933977,2.0300525555547853e-12
10,15,7,3,0.3539852011492038,8.298932879094256e-13
10,15,8,3,0.31415393420940374,2.8927986767338697e-10
10,15,9,3,0.3306172023080776,2.849906381031882e-11
10,15,10,3,0.3447342718992288,3.4866061856358003e-12
10,15,11,3,0.37309060563556246,3.6782115336889196e-14
10,15,12,3,0.37543917695496026,2.4716276136440668e-14
10,15,13,3,0.3667693510495508,1.0554353889829946e-13
10,15,14,3,0.37232828373525245,4.181942017449914e-14
10,15,15,3,0.3578703312763077,4.477972462387729e-13
10,15,16,3,0.3284328466134504,4.0388565596705946e-10
10,15,17,3,0.39319511043656746,2.844664929360729e-06
10,15,20,3,0.2947557632269081,0.0010311452733921774
10,15,21,3,0.2927495151068862,4.792294069641007e-09
10,15,22,3,0.2486322697896983,7.794344628367875e-07
10,15,23,3,0.25169976061517385,5.632026982344878e-07
