window,order,true,pred
43,11,0.0014438992362357794,0.00027205540868652516
43,12,0.0014438992362357794,0.00027205540868445216
43,13,0.0014438992362357794,0.00027205540868445737
43,1,-0.0017979912950600863,-7.905811316604697e-05
43,2,-0.0017979912950600863,0.00013430029311870993
43,3,-0.0017979912950600863,0.00010968872866590077
43,4,-0.0017979912950600863,4.2971085143161556e-05
43,5,-0.0017979912950600863,2.848545620073731e-05
43,6,-0.0017979912950600863,-6.047948880147152e-05
43,7,-0.0017979912950600863,9.433631992501615e-05
43,8,-0.0017979912950600863,8.378446123124997e-05
43,9,-0.0017979912950600863,8.373144921112042e-05
43,10,-0.0017979912950600863,8.373127044032994e-05
43,11,-0.0017979912950600863,8.373126988194478e-05
43,12,-0.0017979912950600863,8.373126988058151e-05
43,13,-0.0017979912950600863,8.373126988059387e-05
43,1,-0.0031014301648220055,0.0006541983116102348
43,2,-0.0031014301648220055,0.0008484852761617605
43,3,-0.0031014301648220055,0.0011793329214210147
43,4,-0.0031014301648220055,0.0011141398560010761
43,5,-0.0031014301648220055,0.0010216373018017446
43,6,-0.0031014301648220055,0.0009633312756425854
43,7,-0.0031014301648220055,0.0011133602113629329
43,8,-0.0031014301648220055,0.0011742139550857708
43,9,-0.0031014301648220055,0.0011741204890568452
43,10,-0.0031014301648220055,0.0011741201496049852
43,11,-0.0031014301648220055,0.0011741201484719815
43,12,-0.0031014301648220055,0.0011741201484691288
43,13,-0.0031014301648220055,0.0011741201484691203
43,1,-0.00605923391133345,-0.0003874400409035211
43,2,-0.00605923391133345,-0.00011405013891436645
43,3,-0.00605923391133345,-0.00043022820706475266
43,4,-0.00605923391133345,-0.0005208479345417177
43,5,-0.00605923391133345,-0.0003857202147371651
43,6,-0.00605923391133345,-0.0005016970391367892
43,7,-0.00605923391133345,-0.0005963252598483824
43,8,-0.00605923391133345,-0.0006368217945547565
43,9,-0.00605923391133345,-0.0006367383244910872
43,10,-0.00605923391133345,-0.0006367379877197765
43,11,-0.00605923391133345,-0.0006367379866097163
43,12,-0.00605923391133345,-0.0006367379866067772
43,13,-0.00605923391133345,-0.000636737986606777
43,1,0.0021032102190954305,0.00034152068870394706
43,2,0.0021032102190954305,0.0005999522854130847
43,3,0.0021032102190954305,0.0006782688817261876
43,4,0.0021032102190954305,0.0005599631533211018
43,5,0.0021032102190954305,0.0004711095175431155
43,6,0.0021032102190954305,0.00024539683724920914
43,7,0.0021032102190954305,0.000255933593671031
43,8,0.0021032102190954305,0.0004209826636276606
43,9,0.0021032102190954305,0.0004209865350112875
43,10,0.0021032102190954305,0.00042098657920314035
43,11,0.0021032102190954305,0.00042098657936578217
43,12,0.0021032102190954305,0.0004209865793663362
43,13,0.0021032102190954305,0.0004209865793663323
43,1,0.0018733501694168098,-0.0006323905418509086
43,2,0.0018733501694168098,-0.00035184415684129974
43,3,0.0018733501694168098,-0.0007050388615966435
43,4,0.0018733501694168098,-0.000833910942254246
43,5,0.0018733501694168098,-0.0006900549216677201
43,6,0.0018733501694168098,-0.0007984580571898095
43,7,0.0018733501694168098,-0.0007696477828758753
43,8,0.0018733501694168098,-0.0007758428373830992
43,9,0.0018733501694168098,-0.0007759087884421565
43,10,0.0018733501694168098,-0.0007759090837423299
43,11,0.0018733501694168098,-0.000775909084842552
43,12,0.0018733501694168098,-0.0007759090848456329
43,13,0.0018733501694168098,-0.0007759090848456411
43,1,0.0006614431139002619,0.004333946048507033
43,2,0.0006614431139002619,0.003127338304957971
43,3,0.0006614431139002619,0.0017280088152267056
43,4,0.0006614431139002619,0.0017041713568753598
43,5,0.0006614431139002619,0.0016721660471036978
43,6,0.0006614431139002619,0.000397309047637605
43,7,0.0006614431139002619,7.600106184116502e-05
43,8,0.0006614431139002619,0.0028998994180453102
43,9,0.0006614431139002619,0.0028959443759592886
43,10,0.0006614431139002619,0.0028959330809160415
43,11,0.0006614431139002619,0.00289593303073585
43,12,0.0006614431139002619,0.0028959330306172052
43,13,0.0006614431139002619,0.002895933030616875
43,1,-0.015940791172949886,-0.0001388967186083201
43,2,-0.015940791172949886,-0.00013617368640856986
43,3,-0.015940791172949886,0.00011103373943130977
43,4,-0.015940791172949886,0.0006657386933518744
43,5,-0.015940791172949886,0.0002974110916188253
43,6,-0.015940791172949886,0.00012899652764276838
43,7,-0.015940791172949886,0.00046201184173076237
43,8,-0.015940791172949886,0.0004734767015112031
43,9,-0.015940791172949886,0.00047340086645738383
43,10,-0.015940791172949886,0.0004734005373639514
43,11,-0.015940791172949886,0.0004734005362337769
43,12,-0.015940791172949886,0.00047340053623064486
43,13,-0.015940791172949886,0.00047340053623063576
43,1,0.002812779340509053,-0.0004012814293460989
43,2,0.002812779340509053,-0.0003757691540739233
43,3,0.002812779340509053,-0.00013464092822995958
43,4,0.002812779340509053,0.00034035697206563826
43,5,0.002812779340509053,-0.0002224407180226142
43,6,0.002812779340509053,-0.00021051239511986081
43,7,0.002812779340509053,0.0001547201338667945
43,8,0.002812779340509053,0.00019772978757912258
43,9,0.002812779340509053,0.00019770652505274365
43,10,0.002812779340509053,0.0001977063723589479
43,11,0.002812779340509053,0.00019770637197013999
43,12,0.002812779340509053,0.00019770637196880859
43,13,0.002812779340509053,0.00019770637196880468
43,1,0.008965128993752458,0.0028760612167921295
43,2,0.008965128993752458,0.002872236770463838
43,3,0.008965128993752458,0.0022994530709795824
43,4,0.008965128993752458,0.0008179383722015925
43,5,0.008965128993752458,0.0006861308567265682
43,6,0.008965128993752458,0.0014398278970349557
43,7,0.008965128993752458,0.001727334038289986
43,8,0.008965128993752458,0.0017180226825518506
43,9,0.008965128993752458,0.0017180717401429988
43,10,0.008965128993752458,0.0017180718707454387
43,11,0.008965128993752458,0.0017180718713940015
43,12,0.008965128993752458,0.0017180718713954027
43,13,0.008965128993752458,0.001718071871395412
43,1,0.0040918301955468195,0.0027076930150888266
43,2,0.0040918301955468195,0.002708172950237744
43,3,0.0040918301955468195,0.002145330039074047
43,4,0.0040918301955468195,0.0005773964917143463
43,5,0.0040918301955468195,0.0004637202489312501
43,6,0.0040918301955468195,0.0012062622956521003
43,7,0.0040918301955468195,0.0013727437368157257
43,8,0.0040918301955468195,0.0012827254727054641
43,9,0.0040918301955468195,0.001282922769949055
43,10,0.0040918301955468195,0.001282923378239041
43,11,0.0040918301955468195,0.0012829233808612601
43,12,0.0040918301955468195,0.0012829233808674511
43,13,0.0040918301955468195,0.0012829233808674654
43,1,0.0025395060184401075,0.00043166278130129826
43,2,0.0025395060184401075,0.00037623826354798567
43,3,0.0025395060184401075,0.00022975348428859205
43,4,0.0025395060184401075,0.0007171290050132828
43,5,0.0025395060184401075,0.0010092741187184655
43,6,0.0025395060184401075,0.0006570736908877626
43,7,0.0025395060184401075,0.0005929455928137296
43,8,0.0025395060184401075,0.0005982993494518325
43,9,0.0025395060184401075,0.0005982094379710123
43,10,0.0025395060184401075,0.0005982091749362374
43,11,0.0025395060184401075,0.000598209173735645
43,12,0.0025395060184401075,0.0005982091737328973
43,13,0.0025395060184401075,0.0005982091737328892
43,1,0.010997045770412939,-0.00022057394207161576
43,2,0.010997045770412939,-0.0003905198385877926
43,3,0.010997045770412939,-0.00045270039969369643
43,4,0.010997045770412939,7.147669137611682e-05
43,5,0.010997045770412939,0.00017611599954108246
43,6,0.010997045770412939,-0.0003631090932718077
43,7,0.010997045770412939,-0.0003745873993048171
43,8,0.010997045770412939,-0.00046737049324437535
43,9,0.010997045770412939,-0.0004674638679436549
43,10,0.010997045770412939,-0.00046746404710453144
43,11,0.010997045770412939,-0.00046746404819909533
43,12,0.010997045770412939,-0.00046746404820107986
43,13,0.010997045770412939,-0.0004674640482010842
44,1,-0.0024097574431785063,-0.0026487029227405725
44,2,-0.0024097574431785063,-0.004827810844250645
44,3,-0.0024097574431785063,-0.0050028175329543696
44,4,-0.0024097574431785063,-0.004010466611787879
44,5,-0.0024097574431785063,-0.002341866963560495
44,6,-0.0024097574431785063,-0.0026470232904601144
44,7,-0.0024097574431785063,-0.006633220655208031
44,8,-0.0024097574431785063,-0.0066333846019083036
44,9,-0.0024097574431785063,-0.006633385155025988
44,10,-0.0024097574431785063,-0.006633385155521985
44,11,-0.0024097574431785063,-0.006633385155522605
44,12,-0.0024097574431785063,-0.006633385155522851
44,13,-0.0024097574431785063,-0.0066333851555222985
44,1,-0.0010082816703516073,0.0038730013702427805
44,2,-0.0010082816703516073,0.003950218684953662
44,3,-0.0010082816703516073,0.003774331564054204
44,4,-0.0010082816703516073,0.00590424504914081
44,5,-0.0010082816703516073,0.004946628736921154
44,6,-0.0010082816703516073,0.005239715240787058
44,7,-0.0010082816703516073,0.004108343552043854
44,8,-0.0010082816703516073,0.004107442952702366
44,9,-0.0010082816703516073,0.004107441822075692
44,10,-0.0010082816703516073,0.00410744182068199
44,11,-0.0010082816703516073,0.004107441820680501
44,12,-0.0010082816703516073,0.004107441820680494
44,13,-0.0010082816703516073,0.004107441820680601
44,1,-0.0173040279822807,0.0003799038004221792
44,2,-0.0173040279822807,0.001296151025120245
44,3,-0.0173040279822807,0.0015281652921300683
44,4,-0.0173040279822807,0.001142461127726104
44,5,-0.0173040279822807,0.0008059006082996418
44,6,-0.0173040279822807,0.0008780942343074524
44,7,-0.0173040279822807,0.0009386081388876356
44,8,-0.0173040279822807,0.0009384585892837454
44,9,-0.0173040279822807,0.000938458417800472
44,10,-0.0173040279822807,0.0009384584175878112
44,11,-0.0173040279822807,0.0009384584175876356
44,12,-0.0173040279822807,0.0009384584175876361
44,13,-0.0173040279822807,0.0009384584175876361
44,1,0.0005632803929156438,0.0007767524394737311
44,2,0.0005632803929156438,0.0020628346612771593
44,3,0.0005632803929156438,0.0022255128178781084
44,4,0.0005632803929156438,0.0015930412603461276
44,5,0.0005632803929156438,0.0013679987723434072
44,6,0.0005632803929156438,0.0013023033937579274
44,7,0.0005632803929156438,0.0014961869131725708
44,8,0.0005632803929156438,0.001496072811237102
44,9,0.0005632803929156438,0.0014960726594175232
44,10,0.0005632803929156438,0.0014960726592470857
44,11,0.0005632803929156438,0.0014960726592469316
44,12,0.0005632803929156438,0.0014960726592469294
44,13,0.0005632803929156438,0.0014960726592469316
44,1,0.0026253439067129847,0.0007560180686029314
44,2,0.0026253439067129847,0.002048634587288355
44,3,0.0026253439067129847,0.002186120649700581
44,4,0.0026253439067129847,0.001485064095331805
44,5,0.0026253439067129847,0.0012698807105604678
44,6,0.0026253439067129847,0.0011836555269359636
44,7,0.0026253439067129847,0.001317210843292212
44,8,0.0026253439067129847,0.0013170905817160377
44,9,0.0026253439067129847,0.0013170904276745535
44,10,0.0026253439067129847,0.0013170904274986295
44,11,0.0026253439067129847,0.001317090427498477
44,12,0.0026253439067129847,0.0013170904274984769
44,13,0.0026253439067129847,0.0013170904274984769
44,1,-0.0007512345532614262,0.001936108717400737
44,2,-0.0007512345532614262,0.003446682101778052
44,3,-0.0007512345532614262,0.003382168836210289
44,4,-0.0007512345532614262,0.002478548918199143
44,5,-0.0007512345532614262,0.002957376908724079
44,6,-0.0007512345532614262,0.0030990960751676013
44,7,-0.0007512345532614262,0.0030090815880450257
44,8,-0.0007512345532614262,0.0030091678662640493
44,9,-0.0007512345532614262,0.003009167980459475
44,10,-0.0007512345532614262,0.0030091679805873835
44,11,-0.0007512345532614262,0.003009167980587496
44,12,-0.0007512345532614262,0.003009167980587503
44,13,-0.0007512345532614262,0.003009167980587508
44,1,0.003122322799470112,0.002650121851390061
44,2,0.003122322799470112,0.003998529262907568
44,3,0.003122322799470112,0.003816062094045436
44,4,0.003122322799470112,0.0034622185463816326
44,5,0.003122322799470112,0.004339670002342439
44,6,0.003122322799470112,0.004453533368091536
44,7,0.003122322799470112,0.004198748038767639
44,8,0.003122322799470112,0.004198899364414266
44,9,0.003122322799470112,0.0041988995643947175
44,10,0.003122322799470112,0.004198899564616519
44,11,0.003122322799470112,0.004198899564616719
44,12,0.003122322799470112,0.00419889956461671
44,13,0.003122322799470112,0.00419889956461671
44,1,0.0024405425965099425,0.002265056590681628
44,2,0.0024405425965099425,0.00366439401591023
44,3,0.0024405425965099425,0.0035197813887457427
44,4,0.0024405425965099425,0.0028417955281176996
44,5,0.0024405425965099425,0.0037013402384720056
44,6,0.0024405425965099425,0.003765650001381745
44,7,0.0024405425965099425,0.0035452853351382882
44,8,0.0024405425965099425,0.0035454995337506345
44,9,0.0024405425965099425,0.003545499816400559
44,10,0.0024405425965099425,0.0035454998167151752
44,11,0.0024405425965099425,0.0035454998167154562
44,12,0.0024405425965099425,0.0035454998167154528
44,13,0.0024405425965099425,0.0035454998167154476
44,1,0.003393281310918539,0.0030643779489150386
44,2,0.003393281310918539,0.004303730806748259
44,3,0.003393281310918539,0.0038223936805372484
44,4,0.003393281310918539,0.004047906543790036
44,5,0.003393281310918539,0.004670846986613065
44,6,0.003393281310918539,0.004708613959863942
44,7,0.003393281310918539,0.005398948246132545
44,8,0.003393281310918539,0.005399169941280401
44,9,0.003393281310918539,0.005399170291537374
44,10,0.003393281310918539,0.005399170291883892
44,11,0.003393281310918539,0.00539917029188422
44,12,0.003393281310918539,0.005399170291884222
44,13,0.003393281310918539,0.005399170291884222
44,1,-0.010617375863306577,0.0006825136583857438
44,2,-0.010617375863306577,0.00237899076095392
44,3,-0.010617375863306577,0.002563229031523572
44,4,-0.010617375863306577,0.002033546836812198
44,5,-0.010617375863306577,0.001712389904226317
44,6,-0.010617375863306577,0.001621947041455512
44,7,-0.010617375863306577,0.0014984788443148198
44,8,-0.010617375863306577,0.001498526873839551
44,9,-0.010617375863306577,0.001498526932236358
44,10,-0.010617375863306577,0.0014985269323418786
44,11,-0.010617375863306577,0.0014985269323419734
44,12,-0.010617375863306577,0.0014985269323419738
44,13,-0.010617375863306577,0.001498526932341974
44,1,0.0025828793273312556,-0.0010448565730644466
44,2,0.0025828793273312556,-0.0010462964009330406
44,3,0.0025828793273312556,-0.0007273130949625158
44,4,0.0025828793273312556,-0.00026219202930035843
44,5,0.0025828793273312556,-0.00036955168482555355
44,6,0.0025828793273312556,-9.486051285290901e-05
44,7,0.0025828793273312556,-3.7176210438018015e-05
44,8,0.0025828793273312556,-3.718924558112138e-05
44,9,0.0025828793273312556,-3.718922643309577e-05
44,10,0.0025828793273312556,-3.7189226448693536e-05
44,11,0.0025828793273312556,-3.7189226448688766e-05
44,12,0.0025828793273312556,-3.7189226448690067e-05
44,13,0.0025828793273312556,-3.71892264486892e-05
44,1,-0.003503690493630529,0.0015782109598487526
44,2,-0.003503690493630529,0.0022430920110911813
44,3,-0.003503690493630529,0.003388985439131939
44,4,-0.003503690493630529,0.0038517739061371256
44,5,-0.003503690493630529,0.003159345258195713
44,6,-0.003503690493630529,0.0026511942773300564
44,7,-0.003503690493630529,0.0028921884120016853
44,8,-0.003503690493630529,0.0028921877626686544
44,9,-0.003503690493630529,0.002892187718230844
44,10,-0.003503690493630529,0.0028921877182344216
44,11,-0.003503690493630529,0.002892187718234354
44,12,-0.003503690493630529,0.0028921877182343557
44,13,-0.003503690493630529,0.0028921877182343588
44,1,0.0049310231243815394,-0.00040228341855494236
44,2,0.0049310231243815394,0.0001484297454652365
44,3,0.0049310231243815394,-0.0001672076997625339
44,4,0.0049310231243815394,0.00032946165202972803
44,5,0.0049310231243815394,0.0006787110125153397
44,6,0.0049310231243815394,0.0004450108094642309
44,7,0.0049310231243815394,0.000217782850638079
44,8,0.0049310231243815394,0.00021778349122173282
44,9,0.0049310231243815394,0.00021778352667735802
44,10,0.0049310231243815394,0.00021778352667443956
44,11,0.0049310231243815394,0.00021778352667449203
44,12,0.0049310231243815394,0.00021778352667448922
44,13,0.0049310231243815394,0.00021778352667449247
44,1,0.006178690663109165,0.0006706650784486785
44,2,0.006178690663109165,0.0012831770852743578
44,3,0.006178690663109165,0.0019205673306574747
44,4,0.006178690663109165,0.002417847823273723
44,5,0.006178690663109165,0.002033596092388954
44,6,0.006178690663109165,0.0011573956106668774
44,7,0.006178690663109165,0.0012356148744007008
44,8,0.006178690663109165,0.001235614475598575
44,9,0.006178690663109165,0.0012356144626604229
44,10,0.006178690663109165,0.001235614462663077
44,11,0.006178690663109165,0.00123561446266306
44,12,0.006178690663109165,0.00123561446266306
44,13,0.006178690663109165,0.00123561446266306
44,1,0.011958201991578932,0.002162134126376475
44,2,0.011958201991578932,0.002499471966857381
44,3,0.011958201991578932,0.003945689348323525
44,4,0.011958201991578932,0.0036257933602105163
44,5,0.011958201991578932,0.0025431924615360616
44,6,0.011958201991578932,0.0031524527074548144
44,7,0.011958201991578932,0.003066927958410275
44,8,0.011958201991578932,0.0030669274544440493
44,9,0.011958201991578932,0.0030669274757435935
44,10,0.011958201991578932,0.0030669274757482126
44,11,0.011958201991578932,0.003066927475748233
44,12,0.011958201991578932,0.003066927475748234
44,13,0.011958201991578932,0.0030669274757482387
44,1,0.0012597159289011728,0.001669812116053724
44,2,0.0012597159289011728,0.002185391189901157
44,3,0.0012597159289011728,0.0034526416794074767
44,4,0.0012597159289011728,0.003603496440346824
44,5,0.0012597159289011728,0.002553895280143369
44,6,0.0012597159289011728,0.002494777243106111
44,7,0.0012597159289011728,0.0025320034248824475
44,8,0.0012597159289011728,0.002532002691464072
44,9,0.0012597159289011728,0.0025320026949350117
44,10,0.0012597159289011728,0.00253200269493767
44,11,0.0012597159289011728,0.002532002694937676
44,12,0.0012597159289011728,0.0025320026949376723
44,13,0.0012597159289011728,0.0025320026949376723
44,1,-0.014064277845360351,-0.0025205362180913756
44,2,-0.014064277845360351,-0.0024685874308700683
44,3,-0.014064277845360351,-0.004981504540151385
44,4,-0.014064277845360351,-0.0046569753754835885
44,5,-0.014064277845360351,-0.005329429452798458
44,6,-0.014064277845360351,-0.006332357891335886
44,7,-0.014064277845360351,-0.012964516886973818
44,8,-0.014064277845360351,-0.016257632177542225
44,9,-0.014064277845360351,-0.0162607373130686
44,10,-0.014064277845360351,-0.0162607490072079
44,11,-0.014064277845360351,-0.01626074904242962
44,12,-0.014064277845360351,-0.016260749042518913
44,13,-0.014064277845360351,-0.016260749042519142
44,1,0.011380577481864051,0.002371786895150132
44,2,0.011380577481864051,0.0021844815956322894
44,3,0.011380577481864051,0.0029438043859358917
44,4,0.011380577481864051,0.0030738263681170403
44,5,0.011380577481864051,0.0030964753555703965
44,6,0.011380577481864051,0.003156429775118737
44,7,0.011380577481864051,0.0033692682465063695
44,8,0.011380577481864051,0.0033846692432226307
44,9,0.011380577481864051,0.0033847336657719406
44,10,0.011380577481864051,0.0033847339259544416
44,11,0.011380577481864051,0.003384733926702836
44,12,0.011380577481864051,0.003384733926704779
44,13,0.011380577481864051,0.0033847339267048015
44,1,0.0014438992362357794,-4.475968025224387e-05
44,2,0.0014438992362357794,0.00014965595206173365
44,3,0.0014438992362357794,0.00017764366369689573
44,4,0.0014438992362357794,0.00010448489513744936
44,5,0.0014438992362357794,8.146327479465983e-05
44,6,0.0014438992362357794,-2.7201052781441895e-05
44,7,0.0014438992362357794,7.374472312232324e-05
44,8,0.0014438992362357794,4.958704232396012e-05
44,9,0.0014438992362357794,4.949858250431543e-05
44,10,0.0014438992362357794,4.949828294224107e-05
44,11,0.0014438992362357794,4.949828200490861e-05
44,12,0.0014438992362357794,4.9498282002656286e-05
44,13,0.0014438992362357794,4.9498282002662574e-05
44,1,-0.0017979912950600863,-8.07396490495535e-06
44,2,-0.0017979912950600863,0.00020564527069522086
44,3,-0.0017979912950600863,0.00022210477630421805
44,4,-0.0017979912950600863,8.211122806938104e-05
44,5,-0.0017979912950600863,4.1616577487969516e-05
44,6,-0.0017979912950600863,-0.0002077581779859675
44,7,-0.0017979912950600863,-0.00022587992782255035
44,8,-0.0017979912950600863,-1.9393303112738612e-05
44,9,-0.0017979912950600863,-1.935602650030184e-05
44,10,-0.0017979912950600863,-1.9355890250034912e-05
44,11,-0.0017979912950600863,-1.935588974385496e-05
44,12,-0.0017979912950600863,-1.9355889742538957e-05
44,13,-0.0017979912950600863,-1.9355889742539607e-05
44,1,-0.0031014301648220055,0.000639832933749014
44,2,-0.0031014301648220055,0.0008259920158747238
44,3,-0.0031014301648220055,0.0011429238737220436
44,4,-0.0031014301648220055,0.0010782137100794659
44,5,-0.0031014301648220055,0.000977440637279372
44,6,-0.0031014301648220055,0.0009227678768470683
44,7,-0.0031014301648220055,0.0010581321553778363
44,8,-0.0031014301648220055,0.0011114411985729692
44,9,-0.0031014301648220055,0.0011113560486481757
44,10,-0.0031014301648220055,0.0011113557409293034
44,11,-0.0031014301648220055,0.0011113557399003529
44,12,-0.0031014301648220055,0.0011113557398977738
44,13,-0.0031014301648220055,0.0011113557398977581
44,1,-0.00605923391133345,-0.00037000042950644527
44,2,-0.00605923391133345,-9.870569119525786e-05
44,3,-0.00605923391133345,-0.0004326386260711972
44,4,-0.00605923391133345,-0.000531191661412781
44,5,-0.00605923391133345,-0.00039468527395703445
44,6,-0.00605923391133345,-0.0005087140205410601
44,7,-0.00605923391133345,-0.0006002380414881253
44,8,-0.00605923391133345,-0.000640715320729062
44,9,-0.00605923391133345,-0.0006406363271275069
44,10,-0.00605923391133345,-0.0006406360094888392
44,11,-0.00605923391133345,-0.0006406360084424275
44,12,-0.00605923391133345,-0.0006406360084396843
44,13,-0.00605923391133345,-0.0006406360084397012
44,1,0.0021032102190954305,0.0002809957226125552
44,2,0.0021032102190954305,0.0005576482166404276
44,3,0.0021032102190954305,0.0006686391672383953
44,4,0.0021032102190954305,0.0005815112464852412
44,5,0.0021032102190954305,0.0004884579298367985
44,6,0.0021032102190954305,0.00033318473701362725
44,7,0.0021032102190954305,0.00031184362159012466
44,8,0.0021032102190954305,0.00027219208683589447
44,9,0.0021032102190954305,0.00027199670511261894
44,10,0.0021032102190954305,0.0002719959118166594
44,11,0.0021032102190954305,0.00027199590876829036
44,12,0.0021032102190954305,0.0002719959087599485
44,13,0.0021032102190954305,0.00027199590875992704
44,1,0.0018733501694168098,-0.0006648428499757543
44,2,0.0018733501694168098,-0.0003049983568357693
44,3,0.0018733501694168098,-0.0006511921496134619
44,4,0.0018733501694168098,-0.0006760609657395278
44,5,0.0018733501694168098,-0.0007267788009013484
44,6,0.0018733501694168098,-0.0008945117889918662
44,7,0.0018733501694168098,-0.0008555860465273243
44,8,0.0018733501694168098,-0.0008729883916530753
44,9,0.0018733501694168098,-0.000873150353596562
44,10,0.0018733501694168098,-0.0008731511059556446
44,11,0.0018733501694168098,-0.0008731511086983233
44,12,0.0018733501694168098,-0.0008731511087061313
44,13,0.0018733501694168098,-0.0008731511087061224
44,1,0.0006614431139002619,0.005366571842390794
44,2,0.0006614431139002619,0.005702399711250005
44,3,0.0006614431139002619,0.00589059288389578
44,4,0.0006614431139002619,0.005137687202378327
44,5,0.0006614431139002619,0.0031493660890564556
44,6,0.0006614431139002619,0.00033668405289291777
44,7,0.0006614431139002619,0.00015304623796905223
44,8,0.0006614431139002619,0.00011902992061373725
44,9,0.0006614431139002619,0.00011917046526911473
44,10,0.0006614431139002619,0.00011917063081382374
44,11,0.0006614431139002619,0.00011917063236806984
44,12,0.0006614431139002619,0.00011917063237008819
44,13,0.0006614431139002619,0.0001191706323700728
44,1,-0.015940791172949886,-0.00013674514367767975
44,2,-0.015940791172949886,-9.274034585583343e-05
44,3,-0.015940791172949886,0.00012622695222384893
44,4,-0.015940791172949886,0.0006547326245872796
44,5,-0.015940791172949886,0.00026604253695114443
44,6,-0.015940791172949886,0.00010248712400915847
44,7,-0.015940791172949886,0.00047441299668770807
44,8,-0.015940791172949886,0.0004893571003467575
44,9,-0.015940791172949886,0.0004893079340903893
44,10,-0.015940791172949886,0.0004893077087492034
44,11,-0.015940791172949886,0.0004893077080130644
44,12,-0.015940791172949886,0.0004893077080109745
44,13,-0.015940791172949886,0.0004893077080109457
44,1,0.002812779340509053,-0.0004657505100595315
44,2,0.002812779340509053,-0.0004562041669627391
44,3,0.002812779340509053,-0.00016963349126866917
44,4,0.002812779340509053,0.0003081098691337206
44,5,0.002812779340509053,-0.00018994258613243677
44,6,0.002812779340509053,-0.0001759832986193287
44,7,0.002812779340509053,0.0002495022169731807
44,8,0.002812779340509053,0.0002676407625433932
44,9,0.002812779340509053,0.0002676225318027955
44,10,0.002812779340509053,0.0002676224430079024
44,11,0.002812779340509053,0.0002676224427727446
44,12,0.002812779340509053,0.00026762244277201406
44,13,0.002812779340509053,0.00026762244277200474
44,1,0.008965128993752458,0.002837238027688784
44,2,0.008965128993752458,0.002838200967921921
44,3,0.008965128993752458,0.00234969221798199
44,4,0.008965128993752458,0.0009398658090143245
44,5,0.008965128993752458,0.0007661731904750654
44,6,0.008965128993752458,0.0015004178608315813
44,7,0.008965128993752458,0.0017093260098488294
44,8,0.008965128993752458,0.0016690108994852704
44,9,0.008965128993752458,0.001669115417714295
44,10,0.008965128993752458,0.0016691157329999824
44,11,0.008965128993752458,0.0016691157343894448
44,12,0.008965128993752458,0.0016691157343926787
44,13,0.008965128993752458,0.0016691157343926909
44,1,0.0040918301955468195,0.002585769640726504
44,2,0.0040918301955468195,0.0025931854309494875
44,3,0.0040918301955468195,0.002022800638975844
44,4,0.0040918301955468195,0.0005575494336456082
44,5,0.0040918301955468195,0.00044761931765029806
44,6,0.0040918301955468195,0.0013072714670449978
44,7,0.0040918301955468195,0.0014684080943577575
44,8,0.0040918301955468195,0.001446223125053001
44,9,0.0040918301955468195,0.0014463559296715848
44,10,0.0040918301955468195,0.0014463563250722389
44,11,0.0040918301955468195,0.001446356326833174
44,12,0.0040918301955468195,0.0014463563268372476
44,13,0.0040918301955468195,0.0014463563268372562
44,1,0.0025395060184401075,0.00027050972209068813
44,2,0.0025395060184401075,0.00018086721341329217
44,3,0.0025395060184401075,1.813744482497337e-05
44,4,0.0025395060184401075,0.000501383458673588
44,5,0.0025395060184401075,0.0007225887875599778
44,6,0.0025395060184401075,0.0003759311794419029
44,7,0.0025395060184401075,0.00028324736829516783
44,8,0.0025395060184401075,0.0003142960051798789
44,9,0.0025395060184401075,0.0003142338188559845
44,10,0.0025395060184401075,0.00031423362313917326
44,11,0.0025395060184401075,0.000314233622251151
44,12,0.0025395060184401075,0.00031423362224903867
44,13,0.0025395060184401075,0.000314233622249031
44,1,0.010997045770412939,-7.909872128420705e-05
44,2,0.010997045770412939,-0.0002218920224862376
44,3,0.010997045770412939,-0.00025905723868842144
44,4,0.010997045770412939,0.0002385868158558766
44,5,0.010997045770412939,0.0003598834497220999
44,6,0.010997045770412939,-0.00025648409960302165
44,7,0.010997045770412939,-0.00026320588188188975
44,8,0.010997045770412939,-0.00045909054676550825
44,9,0.010997045770412939,-0.00045920670831700534
44,10,0.010997045770412939,-0.000459206869895718
44,11,0.010997045770412939,-0.0004592068711259615
44,12,0.010997045770412939,-0.0004592068711277832
44,13,0.010997045770412939,-0.00045920687112778865
45,1,-0.0024097574431785063,-0.002555425947967413
45,2,-0.0024097574431785063,-0.004876287382461099
45,3,-0.0024097574431785063,-0.0050535635662131324
45,4,-0.0024097574431785063,-0.004229075155690161
45,5,-0.0024097574431785063,-0.0025002476625679984
45,6,-0.0024097574431785063,-0.0023774784582878466
45,7,-0.0024097574431785063,-0.005776192818810833
45,8,-0.0024097574431785063,-0.005776292428266629
45,9,-0.0024097574431785063,-0.005776292844776225
45,10,-0.0024097574431785063,-0.0057762928451460735
45,11,-0.0024097574431785063,-0.0057762928451464265
45,12,-0.0024097574431785063,-0.005776292845146598
45,13,-0.0024097574431785063,-0.00577629284514656
45,1,-0.0010082816703516073,0.00396907315339831
45,2,-0.0010082816703516073,0.004016665216559122
45,3,-0.0010082816703516073,0.0038200592650825525
45,4,-0.0010082816703516073,0.005798288737649987
45,5,-0.0010082816703516073,0.004851585219615375
45,6,-0.0010082816703516073,0.005010906203498313
45,7,-0.0010082816703516073,0.004255579180610494
